strategy,rep,phase,rel_time,node,task_size,latency_ms
Power of Two Choices,0,pre,1.80592942237854,node-a,85483.88098691129,120.02921104431152
Power of Two Choices,0,pre,1.8347604274749756,node-a,88803.4026627253,134.99021530151367
Power of Two Choices,0,pre,1.866194486618042,node-c,138192.3196413388,370.30816078186035
Power of Two Choices,0,pre,1.8721799850463867,node-c,127130.45639778033,576.7879486083984
Power of Two Choices,0,pre,1.8838980197906494,node-a,130172.18168071713,232.07759857177734
Power of Two Choices,0,pre,1.9316315650939941,node-c,131354.82433167935,598.9413261413574
Power of Two Choices,0,pre,1.9584691524505615,node-a,308992.04839504755,496.95420265197754
Power of Two Choices,0,pre,2.0454609394073486,node-a,86425.62647825923,265.9320831298828
Power of Two Choices,0,pre,2.0938854217529297,node-b,81971.39773003901,101.42803192138672
Power of Two Choices,0,pre,2.109983444213867,node-a,70499.48315510646,349.9586582183838
Power of Two Choices,0,pre,2.1420083045959473,node-b,144096.2463972571,343.7221050262451
Power of Two Choices,0,pre,2.1863608360290527,node-b,186229.14710562734,621.7105388641357
Power of Two Choices,0,pre,2.2098963260650635,node-b,100034.78884656797,389.22834396362305
Power of Two Choices,0,pre,2.232327938079834,node-a,69575.57030087759,353.46436500549316
Power of Two Choices,0,pre,2.2933337688446045,node-a,70123.02047587637,274.6403217315674
Power of Two Choices,0,pre,2.3133938312530518,node-b,146611.7793788687,735.2044582366943
Power of Two Choices,0,pre,2.405505418777466,node-b,153564.21654693905,597.2976684570312
Power of Two Choices,0,pre,2.5016977787017822,node-c,138943.70859011114,439.6958351135254
Power of Two Choices,0,pre,2.575977325439453,node-c,75924.30743094067,480.2834987640381
Power of Two Choices,0,pre,2.581007957458496,node-b,118934.43850002464,513.8700008392334
Power of Two Choices,0,pre,2.659284830093384,node-c,112261.91268402804,478.70397567749023
Power of Two Choices,0,pre,2.7525174617767334,node-c,118135.94541823669,895.8401679992676
Power of Two Choices,0,pre,2.829896926879883,node-a,163727.9373596016,226.3638973236084
Power of Two Choices,0,pre,2.8494627475738525,node-a,118426.14498101735,219.9547290802002
Power of Two Choices,0,pre,2.87152099609375,node-a,148702.6276788918,474.5495319366455
Power of Two Choices,0,pre,2.883026361465454,node-c,109539.06871360115,851.4087200164795
Power of Two Choices,0,pre,2.907961845397949,node-a,122370.26923013838,494.80295181274414
Power of Two Choices,0,pre,2.90901517868042,node-a,145203.44902166497,627.608060836792
Power of Two Choices,0,pre,2.921055793762207,node-c,51106.609478848084,733.7758541107178
Power of Two Choices,0,pre,3.0117318630218506,node-a,90256.5467369229,410.2978706359863
Power of Two Choices,0,pre,3.2867448329925537,node-a,83705.56105706745,262.81285285949707
Power of Two Choices,0,pre,3.3254640102386475,node-b,76942.07135549092,75.14786720275879
Power of Two Choices,0,pre,3.345057964324951,node-a,92288.59940754846,268.7852382659912
Power of Two Choices,0,pre,3.3721985816955566,node-a,223623.17893296183,519.4821357727051
Power of Two Choices,0,pre,3.3974368572235107,node-a,68688.11494625095,350.77500343322754
Power of Two Choices,0,pre,3.4064996242523193,node-a,171851.5323558088,537.4181270599365
Power of Two Choices,0,pre,3.4809458255767822,node-b,45652.43092417173,51.50723457336426
Power of Two Choices,0,pre,3.5759191513061523,node-b,89572.57833661404,74.4466781616211
Power of Two Choices,0,pre,3.679706335067749,node-b,114877.72195616567,100.0363826751709
Power of Two Choices,0,pre,4.0459983348846436,node-b,141968.17438915515,135.0853443145752
Power of Two Choices,0,pre,4.191224098205566,node-c,151124.65600113044,250.21004676818848
Power of Two Choices,0,pre,4.3049116134643555,node-a,157459.03991036775,147.37963676452637
Power of Two Choices,0,pre,4.376861095428467,node-a,88954.8739304915,240.19289016723633
Power of Two Choices,0,pre,4.41787052154541,node-a,84041.93046071955,236.8612289428711
Power of Two Choices,0,pre,4.420897483825684,node-a,162630.32549943525,338.670015335083
Power of Two Choices,0,pre,4.486787557601929,node-a,96239.47151631535,281.97479248046875
Power of Two Choices,0,pre,4.529682159423828,node-b,55960.639700088745,56.29158020019531
Power of Two Choices,0,pre,4.633345365524292,node-b,60090.28226950024,66.87068939208984
Power of Two Choices,0,pre,4.773378849029541,node-c,66871.01400533372,77.06785202026367
Power of Two Choices,0,pre,4.796429872512817,node-b,135784.91341521015,259.8752975463867
Power of Two Choices,0,pre,4.799611330032349,node-b,113716.05671757563,266.40796661376953
Power of Two Choices,0,pre,4.863348007202148,node-a,149565.49937848616,144.01578903198242
Power of Two Choices,0,pre,5.039297819137573,node-b,85529.84844277803,124.09615516662598
Power of Two Choices,0,pre,5.0963523387908936,node-a,114635.96529332947,107.3768138885498
Power of Two Choices,0,pre,5.243192434310913,node-b,144790.36530163232,138.25726509094238
Power of Two Choices,0,pre,5.29535436630249,node-a,90723.6862954343,86.09533309936523
Power of Two Choices,0,pre,5.385472536087036,node-c,133070.53973369344,445.5690383911133
Power of Two Choices,0,pre,5.405768871307373,node-c,76060.47687857399,316.5407180786133
Power of Two Choices,0,pre,5.4151880741119385,node-a,88319.84428939168,94.2838191986084
Power of Two Choices,0,pre,5.42473840713501,node-c,87498.60022288638,501.8908977508545
Power of Two Choices,0,pre,5.432761907577515,node-b,58239.971817618185,57.266950607299805
Power of Two Choices,0,pre,5.436607837677002,node-a,135094.96602578126,154.42609786987305
Power of Two Choices,0,pre,5.5547990798950195,node-b,83746.18125251321,121.36530876159668
Power of Two Choices,0,pre,5.585909605026245,node-b,106563.26029077674,196.66695594787598
Power of Two Choices,0,pre,5.6123411655426025,node-b,134675.0812990667,599.9350547790527
Power of Two Choices,0,pre,5.677290916442871,node-b,132390.69092501714,669.666051864624
Power of Two Choices,0,pre,5.689587831497192,node-b,147700.16361197483,579.9903869628906
Power of Two Choices,0,pre,5.822340965270996,node-c,100811.1536219529,534.4502925872803
Power of Two Choices,0,pre,5.911242246627808,node-c,85699.12253558153,335.4461193084717
Power of Two Choices,0,pre,5.934260368347168,node-b,101761.58113240422,455.3203582763672
Power of Two Choices,0,pre,5.947913646697998,node-c,45550.63324492301,400.4631042480469
Power of Two Choices,0,pre,5.9846978187561035,node-b,51363.89565935219,405.89332580566406
Power of Two Choices,0,pre,6.005603075027466,node-a,54660.533271296445,52.77848243713379
Power of Two Choices,0,pre,6.010950088500977,node-b,64319.85232856293,395.801305770874
Power of Two Choices,0,pre,6.045578718185425,node-a,129331.4974840889,102.34546661376953
Power of Two Choices,0,pre,6.20055365562439,node-b,67339.85194435711,347.84579277038574
Power of Two Choices,0,pre,6.270575523376465,node-b,87655.15873953704,321.75755500793457
Power of Two Choices,0,pre,6.48289942741394,node-a,202776.80505403748,158.55813026428223
Power of Two Choices,0,pre,6.623852968215942,node-c,88620.19420916947,125.66828727722168
Power of Two Choices,0,pre,6.700960159301758,node-c,153124.22606480986,353.38377952575684
Power of Two Choices,0,pre,6.828647136688232,node-a,66399.06020062021,63.993215560913086
Power of Two Choices,0,pre,6.879190921783447,node-a,95561.78138789166,91.45832061767578
Power of Two Choices,0,pre,6.952711820602417,node-b,65856.67009579392,65.7646656036377
Power of Two Choices,0,pre,6.978747606277466,node-b,89386.99527108499,190.75894355773926
Power of Two Choices,0,pre,6.993809461593628,node-b,161199.99700784046,282.0253372192383
Power of Two Choices,0,pre,7.141984224319458,node-a,44648.98305708025,189.71943855285645
Power of Two Choices,0,pre,7.151363372802734,node-a,131591.6496742857,243.12591552734375
Power of Two Choices,0,pre,7.164632320404053,node-a,119266.38776686342,210.8755111694336
Power of Two Choices,0,pre,7.185909271240234,node-a,78682.18508509963,358.6843013763428
Power of Two Choices,0,pre,7.252565383911133,node-c,51390.98744694206,54.32462692260742
Power of Two Choices,0,pre,7.281059980392456,node-a,109788.57783262625,324.8410224914551
Power of Two Choices,0,pre,7.328189134597778,node-a,81267.43544249299,277.7118682861328
Power of Two Choices,0,pre,7.476974964141846,node-c,118965.0614164116,144.62590217590332
Power of Two Choices,0,pre,7.5834901332855225,node-b,107063.03953848465,98.3738899230957
Power of Two Choices,0,pre,7.664263963699341,node-c,235893.67844331436,391.04580879211426
Power of Two Choices,0,pre,7.6765220165252686,node-a,93954.81066248991,82.84878730773926
Power of Two Choices,0,pre,7.758361339569092,node-a,63481.14905000262,50.096750259399414
Power of Two Choices,0,pre,7.790685415267944,node-a,115830.69050128458,143.10288429260254
Power of Two Choices,0,pre,7.798097610473633,node-b,118213.23675298966,89.98537063598633
Power of Two Choices,0,pre,7.825491428375244,node-a,208948.0236575144,350.4452705383301
Power of Two Choices,0,pre,7.830672025680542,node-a,160781.67129098458,311.25783920288086
Power of Two Choices,0,pre,7.893415212631226,node-c,126586.67765209198,339.97130393981934
Power of Two Choices,0,pre,7.960651159286499,node-b,220113.47050124872,487.5788688659668
Power of Two Choices,0,pre,7.9812171459198,node-b,58446.40705464808,180.51624298095703
Power of Two Choices,0,pre,7.984004259109497,node-b,76908.46714807714,172.93906211853027
Power of Two Choices,0,pre,8.172420263290405,node-b,66633.2546554744,277.9817581176758
Power of Two Choices,0,pre,8.2282555103302,node-b,87146.17151819795,343.7340259552002
Power of Two Choices,0,pre,8.330740690231323,node-a,53204.80272208876,63.516855239868164
Power of Two Choices,0,pre,8.355149507522583,node-c,145484.16021581332,193.34936141967773
Power of Two Choices,0,pre,8.470425844192505,node-c,94763.12854755523,277.9808044433594
Power of Two Choices,0,pre,8.583985567092896,node-c,50758.982408466785,240.5402660369873
Power of Two Choices,0,pre,8.590019226074219,node-a,63732.98217823439,72.53479957580566
Power of Two Choices,0,pre,8.964884281158447,node-c,123871.98663568683,177.57582664489746
Power of Two Choices,0,pre,9.011408805847168,node-a,161024.25836826678,131.05130195617676
Power of Two Choices,0,pre,9.10746717453003,node-a,287394.8886315716,434.24081802368164
Power of Two Choices,0,pre,9.124616384506226,node-a,454602.3022671902,586.7974758148193
Power of Two Choices,0,pre,9.192245244979858,node-b,130281.36521283789,111.90271377563477
Power of Two Choices,0,pre,9.211853265762329,node-c,64568.24217849559,206.48455619812012
Power of Two Choices,0,pre,9.323551654815674,node-c,36469.21946267165,232.85770416259766
Power of Two Choices,0,pre,9.35547661781311,node-c,121067.40709994447,563.1821155548096
Power of Two Choices,0,pre,9.409233808517456,node-b,70528.80409688527,76.59626007080078
Power of Two Choices,0,pre,9.445700645446777,node-c,86040.0695455298,611.4137172698975
Power of Two Choices,0,pre,9.497670650482178,node-b,77979.29504041243,74.68962669372559
Power of Two Choices,0,pre,9.529842138290405,node-c,98701.12056072791,511.7371082305908
Power of Two Choices,0,pre,9.572360277175903,node-c,180455.07560424265,857.3660850524902
Power of Two Choices,0,pre,9.574882984161377,node-b,114550.52894789848,112.86306381225586
Power of Two Choices,0,pre,9.683473825454712,node-a,97824.42832863153,103.33037376403809
Power of Two Choices,0,pre,9.85690951347351,node-b,63096.47260806362,56.43606185913086
Power of Two Choices,0,pre,9.896689891815186,node-a,45839.68819845233,56.76388740539551
Power of Two Choices,0,pre,10.131574153900146,node-a,83041.27623726778,82.10873603820801
Power of Two Choices,0,pre,10.143113136291504,node-b,103089.80147612811,71.7477798461914
Power of Two Choices,0,pre,10.335412740707397,node-a,256327.69886419174,329.32472229003906
Power of Two Choices,0,pre,10.36047911643982,node-b,113027.25716997024,110.52298545837402
Power of Two Choices,0,pre,10.406739711761475,node-a,173098.62145637476,259.387731552124
Power of Two Choices,0,pre,10.57465147972107,node-c,82503.76622514013,168.18714141845703
Power of Two Choices,0,pre,10.583119630813599,node-c,58558.125519744484,165.22479057312012
Power of Two Choices,0,pre,10.59646487236023,node-b,65361.49748757287,50.60911178588867
Power of Two Choices,0,pre,10.68910813331604,node-b,73690.85523159422,75.38747787475586
Power of Two Choices,0,pre,10.756969213485718,node-b,306962.81270607,317.2140121459961
Power of Two Choices,0,pre,10.776823997497559,node-a,70231.60357982168,69.95320320129395
Power of Two Choices,0,pre,10.807551622390747,node-a,161053.45759911364,149.2178440093994
Power of Two Choices,0,pre,10.858875513076782,node-c,67425.82830184419,75.91605186462402
Power of Two Choices,0,pre,10.98978590965271,node-b,168726.36306555252,267.425537109375
Power of Two Choices,0,pre,11.014854907989502,node-c,128376.48371370956,516.456127166748
Power of Two Choices,0,pre,11.067474603652954,node-c,97922.15183414886,773.4944820404053
Power of Two Choices,0,pre,11.091693878173828,node-c,103763.10659041413,738.6786937713623
Power of Two Choices,0,pre,11.112725257873535,node-a,76332.43109249871,73.47679138183594
Power of Two Choices,0,pre,11.25973391532898,node-c,132360.31243213505,672.1546649932861
Power of Two Choices,0,pre,11.298213720321655,node-a,84352.12510858945,81.41279220581055
Power of Two Choices,0,pre,11.390836477279663,node-b,57379.60123019344,53.05814743041992
Power of Two Choices,0,pre,11.411725044250488,node-a,55897.68441624148,81.01177215576172
Power of Two Choices,0,pre,11.42448091506958,node-a,115444.01590162003,173.9046573638916
Power of Two Choices,0,pre,11.503177881240845,node-a,233232.86404583717,316.0665035247803
Power of Two Choices,0,pre,11.600898265838623,node-a,114719.21677682016,213.67239952087402
Power of Two Choices,0,pre,11.666399717330933,node-b,99800.43876265132,83.23931694030762
Power of Two Choices,0,pre,11.748675107955933,node-b,122168.93653522362,114.9451732635498
Power of Two Choices,0,pre,11.818570852279663,node-a,203464.71794008536,229.68292236328125
Power of Two Choices,0,pre,11.894127130508423,node-a,118176.94006945375,183.81166458129883
Power of Two Choices,0,pre,12.049399375915527,node-c,86230.86078672975,97.42212295532227
Power of Two Choices,0,pre,12.244461059570312,node-b,184128.90773171766,159.58237648010254
Power of Two Choices,0,pre,12.290714502334595,node-c,131219.29903724522,232.3780059814453
